trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
94,False,"{'a': 0.5, 'e': 0.8119999999999998}",30,0,-112.05828374654104,"{0: 14, 1: 7, 2: 8, 3: 1, 4: 0}",0
95,False,"{'a': 0.5, 'e': 0.8099999999999998}",20,0,-119.22186786226855,"{0: 9, 1: 2, 2: 6, 3: 3, 4: 0}",0
96,False,"{'a': 0.5, 'e': 0.8079999999999998}",25,0,-153.33079748894738,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
97,False,"{'a': 0.5, 'e': 0.8059999999999998}",25,0,-68.37630614225311,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
98,False,"{'a': 0.5, 'e': 0.8039999999999998}",25,0,-52.476894747005055,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
99,False,"{'a': 0.5, 'e': 0.8019999999999998}",25,0,-8.337791880831961,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
100,False,"{'a': 0.5, 'e': 0.7999999999999998}",25,17,5.3641427658358545,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.5, 'e': 0.7979999999999998}",20,0,24.491603576268506,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
102,False,"{'a': 0.5, 'e': 0.7959999999999998}",25,0,-91.69464016721173,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
103,False,"{'a': 0.5, 'e': 0.7939999999999998}",35,0,-63.135804646239585,"{0: 26, 1: 4, 2: 4, 3: 0, 4: 1}",0
104,False,"{'a': 0.5, 'e': 0.7919999999999998}",20,0,-130.88245830843775,"{0: 12, 1: 3, 2: 1, 3: 2, 4: 2}",0
105,False,"{'a': 0.5, 'e': 0.7899999999999998}",20,0,-119.21665781790018,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",1
106,False,"{'a': 0.5, 'e': 0.7879999999999998}",30,0,-168.2167389830044,"{0: 19, 1: 2, 2: 4, 3: 3, 4: 2}",0
107,False,"{'a': 0.5, 'e': 0.7859999999999998}",20,0,-148.40246869138682,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
108,False,"{'a': 0.5, 'e': 0.7839999999999998}",30,0,-100.30569803819641,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 2}",0
109,False,"{'a': 0.5, 'e': 0.7819999999999998}",25,0,-131.27910901481278,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
110,False,"{'a': 0.5, 'e': 0.7799999999999998}",20,0,-24.995852084192784,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
111,False,"{'a': 0.5, 'e': 0.7779999999999998}",25,0,-64.80538443307019,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
112,False,"{'a': 0.5, 'e': 0.7759999999999998}",20,5,-107.01416884531803,"{0: 8, 1: 0, 2: 4, 3: 2, 4: 1}",1
113,False,"{'a': 0.5, 'e': 0.7739999999999998}",30,0,-78.67419190920974,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
114,False,"{'a': 0.5, 'e': 0.7719999999999998}",25,0,-148.08918670804232,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
115,False,"{'a': 0.5, 'e': 0.7699999999999998}",25,0,-61.46877356506641,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
116,False,"{'a': 0.5, 'e': 0.7679999999999998}",20,0,-102.29455589253809,"{0: 14, 1: 0, 2: 2, 3: 3, 4: 1}",0
117,False,"{'a': 0.5, 'e': 0.7659999999999998}",25,0,-51.430502696117664,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
118,False,"{'a': 0.5, 'e': 0.7639999999999998}",30,5,-83.15787714716011,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",1
119,False,"{'a': 0.5, 'e': 0.7619999999999998}",20,0,-125.22318116010292,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
120,False,"{'a': 0.5, 'e': 0.7599999999999998}",30,0,-121.61420668817792,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
121,False,"{'a': 0.5, 'e': 0.7579999999999998}",20,0,-107.88237580053581,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
122,False,"{'a': 0.5, 'e': 0.7559999999999998}",20,3,-43.892358133593504,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 1}",1
123,False,"{'a': 0.5, 'e': 0.7539999999999998}",30,0,-8.645440860195109,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
124,False,"{'a': 0.5, 'e': 0.7519999999999998}",30,0,-118.63638184645411,"{0: 19, 1: 1, 2: 8, 3: 1, 4: 1}",0
125,False,"{'a': 0.5, 'e': 0.7499999999999998}",30,0,-120.21874759328324,"{0: 22, 1: 0, 2: 5, 3: 1, 4: 2}",0
126,False,"{'a': 0.5, 'e': 0.7479999999999998}",20,0,-21.404268376627183,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
127,False,"{'a': 0.5, 'e': 0.7459999999999998}",20,0,-52.997124343504126,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
128,False,"{'a': 0.5, 'e': 0.7439999999999998}",20,0,-33.4511474420008,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
129,False,"{'a': 0.5, 'e': 0.7419999999999998}",20,0,-52.75212345779003,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
130,False,"{'a': 0.5, 'e': 0.7399999999999998}",25,0,-58.00328530404066,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
131,False,"{'a': 0.5, 'e': 0.7379999999999998}",25,0,-169.57911593871415,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 4}",0
132,False,"{'a': 0.5, 'e': 0.7359999999999998}",30,0,-146.5193981415606,"{0: 21, 1: 1, 2: 3, 3: 3, 4: 2}",0
133,False,"{'a': 0.5, 'e': 0.7339999999999998}",25,14,-9.973665597414104,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.7319999999999998}",25,13,-50.18746986811738,"{0: 6, 1: 2, 2: 3, 3: 1, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.7299999999999998}",20,0,-2.1823743719656825,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
136,False,"{'a': 0.5, 'e': 0.7279999999999998}",20,0,-105.75030439541231,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
137,False,"{'a': 0.5, 'e': 0.7259999999999998}",20,13,-11.900028115455417,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.7239999999999998}",25,0,-101.84034169459682,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
139,False,"{'a': 0.5, 'e': 0.7219999999999998}",35,2,-32.0342430808628,"{0: 27, 1: 1, 2: 3, 3: 2, 4: 0}",1
140,False,"{'a': 0.5, 'e': 0.7199999999999998}",30,0,-189.46978035574222,"{0: 20, 1: 1, 2: 5, 3: 0, 4: 4}",0
141,False,"{'a': 0.5, 'e': 0.7179999999999997}",25,0,-60.14132784775291,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",0
142,False,"{'a': 0.5, 'e': 0.7159999999999997}",20,0,-73.27848777998305,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
143,False,"{'a': 0.5, 'e': 0.7139999999999997}",30,0,-176.803265040813,"{0: 16, 1: 6, 2: 3, 3: 3, 4: 2}",0
144,False,"{'a': 0.5, 'e': 0.7119999999999997}",30,13,-51.75928854894056,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.7099999999999997}",25,8,-7.610939828488645,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.7079999999999997}",25,13,-34.23708889811617,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
147,False,"{'a': 0.5, 'e': 0.7059999999999997}",25,0,-59.445952180061454,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
148,False,"{'a': 0.5, 'e': 0.7039999999999997}",30,0,-151.18343749242536,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
149,False,"{'a': 0.5, 'e': 0.7019999999999997}",25,0,-115.55768597643998,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
150,False,"{'a': 0.5, 'e': 0.6999999999999997}",30,6,-6.023390979032921,"{0: 18, 1: 5, 2: 1, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.6979999999999997}",20,3,-44.997379818343454,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
152,False,"{'a': 0.5, 'e': 0.6959999999999997}",20,0,-39.95801310492367,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
153,False,"{'a': 0.5, 'e': 0.6939999999999997}",20,0,-70.69100713347487,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",0
154,False,"{'a': 0.5, 'e': 0.6919999999999997}",25,2,-131.18531278068664,"{0: 12, 1: 4, 2: 5, 3: 0, 4: 2}",1
155,False,"{'a': 0.5, 'e': 0.6899999999999997}",20,2,-44.96141405549419,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
156,False,"{'a': 0.5, 'e': 0.6879999999999997}",25,0,-34.65449143086939,"{0: 17, 1: 6, 2: 2, 3: 0, 4: 0}",0
157,False,"{'a': 0.5, 'e': 0.6859999999999997}",20,0,-110.09006176258514,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
158,False,"{'a': 0.5, 'e': 0.6839999999999997}",20,0,-93.30044353173842,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
159,False,"{'a': 0.5, 'e': 0.6819999999999997}",20,12,-37.94328931354515,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
160,False,"{'a': 0.5, 'e': 0.6799999999999997}",25,0,-31.63242699989004,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
161,False,"{'a': 0.5, 'e': 0.6779999999999997}",20,0,1.477584211184321,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
162,False,"{'a': 0.5, 'e': 0.6759999999999997}",25,0,-18.917471338071024,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
163,False,"{'a': 0.5, 'e': 0.6739999999999997}",30,0,-147.99483755804692,"{0: 17, 1: 5, 2: 6, 3: 0, 4: 2}",0
164,False,"{'a': 0.5, 'e': 0.6719999999999997}",25,14,14.098456068628476,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.6699999999999997}",20,13,-7.485995856617213,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.6679999999999997}",20,6,9.718118049927563,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.6659999999999997}",30,3,-88.20311011005316,"{0: 18, 1: 1, 2: 7, 3: 0, 4: 1}",1
168,False,"{'a': 0.5, 'e': 0.6639999999999997}",20,0,-28.282085814985315,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
169,False,"{'a': 0.5, 'e': 0.6619999999999997}",30,0,-65.69242896859735,"{0: 22, 1: 2, 2: 3, 3: 3, 4: 0}",0
170,False,"{'a': 0.5, 'e': 0.6599999999999997}",20,0,-5.8349965022136345,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
171,False,"{'a': 0.5, 'e': 0.6579999999999997}",20,0,-36.013644567573905,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
172,False,"{'a': 0.5, 'e': 0.6559999999999997}",30,16,-43.26960255610493,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
173,False,"{'a': 0.5, 'e': 0.6539999999999997}",30,0,-44.24445960433515,"{0: 23, 1: 3, 2: 2, 3: 2, 4: 0}",0
174,False,"{'a': 0.5, 'e': 0.6519999999999997}",20,0,-109.24314949482797,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
175,False,"{'a': 0.5, 'e': 0.6499999999999997}",30,0,-123.80460672912197,"{0: 23, 1: 3, 2: 0, 3: 1, 4: 3}",0
176,False,"{'a': 0.5, 'e': 0.6479999999999997}",20,0,-47.523194749894245,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
177,False,"{'a': 0.5, 'e': 0.6459999999999997}",30,18,3.008535467837423,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.6439999999999997}",30,0,-223.6394206897409,"{0: 17, 1: 1, 2: 8, 3: 0, 4: 4}",1
179,False,"{'a': 0.5, 'e': 0.6419999999999997}",20,0,-35.304555746061524,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
180,False,"{'a': 0.5, 'e': 0.6399999999999997}",30,12,-21.36252648621475,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.6379999999999997}",20,6,-23.03946711949478,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
182,False,"{'a': 0.5, 'e': 0.6359999999999997}",20,13,3.227734055625022,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.6339999999999997}",25,3,-84.22434620873896,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 2}",1
184,False,"{'a': 0.5, 'e': 0.6319999999999997}",25,0,-126.77681398964516,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
185,False,"{'a': 0.5, 'e': 0.6299999999999997}",20,10,-47.38286799119577,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
186,False,"{'a': 0.5, 'e': 0.6279999999999997}",20,0,-76.29863959871437,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
187,False,"{'a': 0.5, 'e': 0.6259999999999997}",35,18,-35.89632742281904,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.6239999999999997}",25,11,-26.884888534691733,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.6219999999999997}",30,0,-45.12981666690997,"{0: 24, 1: 1, 2: 3, 3: 2, 4: 0}",0
190,False,"{'a': 0.5, 'e': 0.6199999999999997}",30,15,-33.00946274541088,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
191,False,"{'a': 0.5, 'e': 0.6179999999999997}",20,2,-2.528837432810821,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.6159999999999997}",30,12,-94.70406407335442,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 2}",1
193,False,"{'a': 0.5, 'e': 0.6139999999999997}",20,0,-6.929526482231618,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
194,False,"{'a': 0.5, 'e': 0.6119999999999997}",30,16,-11.547138071557086,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.6099999999999997}",20,0,-44.33257012797049,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
196,False,"{'a': 0.5, 'e': 0.6079999999999997}",25,0,-19.87118871259701,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
197,False,"{'a': 0.5, 'e': 0.6059999999999997}",20,0,-32.777222820735226,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
198,False,"{'a': 0.5, 'e': 0.6039999999999996}",20,11,6.457464307824631,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.6019999999999996}",20,1,-41.2404035203393,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 0}",1
200,False,"{'a': 0.5, 'e': 0.5999999999999996}",20,0,-120.88214553905028,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
201,False,"{'a': 0.5, 'e': 0.5979999999999996}",25,3,-71.80167368799772,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 1}",1
202,False,"{'a': 0.5, 'e': 0.5959999999999996}",25,0,-21.566755098107297,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
203,False,"{'a': 0.5, 'e': 0.5939999999999996}",20,0,-114.32098175783665,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
204,False,"{'a': 0.5, 'e': 0.5919999999999996}",20,0,-19.411433442323318,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
205,False,"{'a': 0.5, 'e': 0.5899999999999996}",25,7,0.07725459198392293,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.5879999999999996}",20,0,-119.20674918240374,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
207,False,"{'a': 0.5, 'e': 0.5859999999999996}",25,0,-7.3631278879240885,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
208,False,"{'a': 0.5, 'e': 0.5839999999999996}",25,0,-102.7051959991255,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
209,False,"{'a': 0.5, 'e': 0.5819999999999996}",20,8,7.390149882196028,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.5799999999999996}",30,4,-118.61678960152909,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 2}",1
211,False,"{'a': 0.5, 'e': 0.5779999999999996}",25,14,-40.30868436638421,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
212,False,"{'a': 0.5, 'e': 0.5759999999999996}",20,6,5.528577105059689,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.5739999999999996}",25,0,-104.69640720144602,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
214,False,"{'a': 0.5, 'e': 0.5719999999999996}",35,17,-80.757397771613,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 1}",1
215,False,"{'a': 0.5, 'e': 0.5699999999999996}",20,0,-76.83876394359613,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
216,False,"{'a': 0.5, 'e': 0.5679999999999996}",20,0,-137.19895326101957,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
217,False,"{'a': 0.5, 'e': 0.5659999999999996}",30,0,-30.951982226812138,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
218,False,"{'a': 0.5, 'e': 0.5639999999999996}",30,0,-136.52636668557304,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",0
219,False,"{'a': 0.5, 'e': 0.5619999999999996}",30,0,-122.61977176702476,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
220,False,"{'a': 0.5, 'e': 0.5599999999999996}",20,2,-28.218696357206774,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.5579999999999996}",35,23,-13.365852842902898,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.5559999999999996}",20,0,-41.77284739688252,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
223,False,"{'a': 0.5, 'e': 0.5539999999999996}",20,5,-61.523016840169774,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
224,False,"{'a': 0.5, 'e': 0.5519999999999996}",25,0,18.414439064465284,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.5499999999999996}",20,0,-48.7846261484975,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.5479999999999996}",30,0,-124.5914114989159,"{0: 22, 1: 0, 2: 5, 3: 1, 4: 2}",0
227,False,"{'a': 0.5, 'e': 0.5459999999999996}",20,5,-24.94713923055517,"{0: 12, 1: 1, 2: 0, 3: 2, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.5439999999999996}",35,24,19.002814620270804,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.5419999999999996}",25,13,-0.8892927222712816,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.5399999999999996}",25,11,0.30099648204762053,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.5379999999999996}",20,6,-57.10564982642879,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
232,False,"{'a': 0.5, 'e': 0.5359999999999996}",20,16,7.814176685882284,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.5339999999999996}",25,13,3.411374853824955,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.5319999999999996}",25,0,-81.79998454708877,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
235,False,"{'a': 0.5, 'e': 0.5299999999999996}",25,11,-9.727418909755958,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.5279999999999996}",25,10,-31.109048923061856,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
237,False,"{'a': 0.5, 'e': 0.5259999999999996}",20,0,-49.36585859487162,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
238,False,"{'a': 0.5, 'e': 0.5239999999999996}",35,0,-66.0732127395083,"{0: 28, 1: 1, 2: 4, 3: 1, 4: 1}",0
239,False,"{'a': 0.5, 'e': 0.5219999999999996}",20,2,-0.15153179402962236,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.5199999999999996}",30,15,-7.754463049518729,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
241,False,"{'a': 0.5, 'e': 0.5179999999999996}",20,5,-40.13557391598027,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.5159999999999996}",25,14,-3.5979631880924225,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.5139999999999996}",20,2,-38.35772911986175,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.5119999999999996}",35,0,-109.93609484883699,"{0: 27, 1: 1, 2: 4, 3: 1, 4: 2}",0
245,False,"{'a': 0.5, 'e': 0.5099999999999996}",30,0,-13.779547781904357,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
246,False,"{'a': 0.5, 'e': 0.5079999999999996}",20,0,7.349947884864327,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
247,False,"{'a': 0.5, 'e': 0.5059999999999996}",30,11,3.8114298214225175,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.5039999999999996}",30,10,12.613353702232633,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.5019999999999996}",25,0,-46.14745509926783,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
250,False,"{'a': 0.5, 'e': 0.49999999999999956}",35,17,-19.348132095962516,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.49799999999999955}",20,2,-52.15407413695998,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
252,False,"{'a': 0.5, 'e': 0.49599999999999955}",20,10,-30.99866702204329,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
253,False,"{'a': 0.5, 'e': 0.49399999999999955}",30,12,-50.698149913798396,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
254,False,"{'a': 0.5, 'e': 0.49199999999999955}",35,23,-32.49876793984845,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
255,False,"{'a': 0.5, 'e': 0.48999999999999955}",20,0,-124.57625755805672,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
256,False,"{'a': 0.5, 'e': 0.48799999999999955}",20,12,-5.748035940499475,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.48599999999999954}",20,10,2.706302170041219,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.48399999999999954}",30,1,-5.776455061811225,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.48199999999999954}",20,0,-45.110144966333884,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
260,False,"{'a': 0.5, 'e': 0.47999999999999954}",20,11,-73.81072154299481,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 2}",1
261,False,"{'a': 0.5, 'e': 0.47799999999999954}",25,19,2.1278515534102924,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.47599999999999953}",20,1,8.904617751181295,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.47399999999999953}",20,0,-45.15707035944023,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
264,False,"{'a': 0.5, 'e': 0.47199999999999953}",25,7,-110.27355805737825,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 2}",1
265,False,"{'a': 0.5, 'e': 0.46999999999999953}",30,12,-18.344862055019256,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.4679999999999995}",20,0,6.316689015657641,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
267,False,"{'a': 0.5, 'e': 0.4659999999999995}",25,0,-31.005050918401555,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
268,False,"{'a': 0.5, 'e': 0.4639999999999995}",25,3,-47.38093488996522,"{0: 17, 1: 3, 2: 0, 3: 1, 4: 1}",1
269,False,"{'a': 0.5, 'e': 0.4619999999999995}",25,0,-18.13695488548263,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
270,False,"{'a': 0.5, 'e': 0.4599999999999995}",20,0,16.85703240232956,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
271,False,"{'a': 0.5, 'e': 0.4579999999999995}",30,13,-29.009985175434657,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.4559999999999995}",25,0,-65.47170795282054,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
273,False,"{'a': 0.5, 'e': 0.4539999999999995}",20,5,-16.69400239775835,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.4519999999999995}",30,8,-65.11707025073578,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 1}",1
275,False,"{'a': 0.5, 'e': 0.4499999999999995}",25,5,-27.855708712163068,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
276,False,"{'a': 0.5, 'e': 0.4479999999999995}",25,0,-3.2723671345538095,"{0: 21, 1: 3, 2: 0, 3: 1, 4: 0}",0
